sep=;
11:57; Saturday; October 05; 2024
Study name:Front_Impact

Beam Name  ;Element  ;End  ;Axial (N/m^2)  ;Bending Dir1 (N/m^2)  ;Bending Dir2 (N/m^2)  ;Torsional (N/m^2)  ;Worst Case (N/m^2)
  ;  ;2  ;-4.1303e+08  ;-1.1385e+08  ;-4.9164e+08  ;-2.0271e+07  ;9.1768e+08
  ;339  ;1  ;-4.1303e+08  ;-1.1385e+08  ;-4.9164e+08  ;-2.0271e+07  ;9.1768e+08
  ;  ;2  ;-4.1303e+08  ;-2.3662e+08  ;-9.2189e+08  ;-2.0271e+07  ;1.3648e+09
Beam-34(Circuler tube 1X0.06(16_GAUGE)(13)[9])  ;  ;  ;  ;  ;  ;  ;
  ;340  ;1  ;-3.5706e+08  ;-5.4423e+07  ;2.2217e+08  ;2.3101e+07  ;5.858e+08
  ;  ;2  ;-3.5706e+08  ;-3.6851e+07  ;1.4057e+08  ;2.3101e+07  ;5.0238e+08
  ;341  ;1  ;-3.5706e+08  ;-3.6851e+07  ;1.4057e+08  ;2.3101e+07  ;5.0238e+08
  ;  ;2  ;-3.5706e+08  ;-1.9278e+07  ;5.8992e+07  ;2.3101e+07  ;4.1912e+08
  ;342  ;1  ;-3.5706e+08  ;-1.9278e+07  ;5.8992e+07  ;2.3101e+07  ;4.1912e+08
  ;  ;2  ;-3.5706e+08  ;-1.7051e+06  ;-2.2563e+07  ;2.3101e+07  ;3.7969e+08
  ;343  ;1  ;-3.5706e+08  ;-1.7051e+06  ;-2.2563e+07  ;2.3101e+07  ;3.7969e+08
  ;  ;2  ;-3.5706e+08  ;1.5868e+07  ;-1.041e+08  ;2.3101e+07  ;4.6236e+08
  ;344  ;1  ;-3.5706e+08  ;1.5868e+07  ;-1.041e+08  ;2.3101e+07  ;4.6236e+08
  ;  ;2  ;-3.5706e+08  ;3.3442e+07  ;-1.8561e+08  ;2.3101e+07  ;5.4566e+08
Beam-35(Circuler tube 1X0.08(14_GAUGE)(2)[7])  ;  ;  ;  ;  ;  ;  ;
  ;345  ;1  ;5.7602e+07  ;1.0732e+08  ;1.5637e+08  ;6.5232e+06  ;2.4726e+08
  ;  ;2  ;5.7605e+07  ;6.6112e+07  ;1.3343e+08  ;6.5232e+06  ;2.0652e+08
  ;346  ;1  ;5.7605e+07  ;6.6111e+07  ;1.3343e+08  ;6.5234e+06  ;2.0652e+08
  ;  ;2  ;5.7608e+07  ;2.4904e+07  ;1.105e+08  ;6.5234e+06  ;1.7088e+08
  ;347  ;1  ;5.7608e+07  ;2.4904e+07  ;1.105e+08  ;6.5233e+06  ;1.7088e+08
  ;  ;2  ;5.7611e+07  ;-1.63e+07  ;8.757e+07  ;6.5233e+06  ;1.4669e+08
  ;348  ;1  ;5.7611e+07  ;-1.63e+07  ;8.757e+07  ;6.5234e+06  ;1.4669e+08
  ;  ;2  ;5.7615e+07  ;-5.7502e+07  ;6.4645e+07  ;6.5234e+06  ;1.4413e+08
  ;349  ;1  ;5.7615e+07  ;-5.7502e+07  ;6.4645e+07  ;6.5233e+06  ;1.4413e+08
  ;  ;2  ;5.7618e+07  ;-9.87e+07  ;4.1722e+07  ;6.5233e+06  ;1.6477e+08
  ;350  ;1  ;5.7618e+07  ;-9.87e+07  ;4.1722e+07  ;6.5234e+06  ;1.6477e+08
  ;  ;2  ;5.7621e+07  ;-1.399e+08  ;1.8804e+07  ;6.5234e+06  ;1.9878e+08
  ;351  ;1  ;5.7621e+07  ;-1.399e+08  ;1.8804e+07  ;6.5233e+06  ;1.9878e+08
  ;  ;2  ;5.7624e+07  ;-1.8109e+08  ;-4.1119e+06  ;6.5233e+06  ;2.3876e+08
  ;352  ;1  ;5.7624e+07  ;-1.8109e+08  ;-4.1116e+06  ;6.5234e+06  ;2.3876e+08
  ;  ;2  ;5.7627e+07  ;-2.2228e+08  ;-2.7023e+07  ;6.5234e+06  ;2.8154e+08
  ;353  ;1  ;5.7627e+07  ;-2.2228e+08  ;-2.7023e+07  ;6.5236e+06  ;2.8154e+08
  ;  ;2  ;5.7631e+07  ;-2.6347e+08  ;-4.993e+07  ;6.5236e+06  ;3.2579e+08
  ;354  ;1  ;5.7631e+07  ;-2.6347e+08  ;-4.9929e+07  ;6.5232e+06  ;3.2579e+08
  ;  ;2  ;5.7634e+07  ;-3.0465e+08  ;-7.2834e+07  ;6.5232e+06  ;3.7087e+08
  ;355  ;1  ;5.7602e+07  ;1.0732e+08  ;1.5637e+08  ;6.5232e+06  ;2.4726e+08
  ;  ;2  ;5.7605e+07  ;6.6112e+07  ;1.3343e+08  ;6.5232e+06  ;2.0652e+08
  ;356  ;1  ;5.7605e+07  ;6.6111e+07  ;1.3343e+08  ;6.5234e+06  ;2.0652e+08
  ;  ;2  ;5.7608e+07  ;2.4904e+07  ;1.105e+08  ;6.5234e+06  ;1.7088e+08
  ;357  ;1  ;5.7608e+07  ;2.4904e+07  ;1.105e+08  ;6.5233e+06  ;1.7088e+08
  ;  ;2  ;5.7611e+07  ;-1.63e+07  ;8.757e+07  ;6.5233e+06  ;1.4669e+08
  ;358  ;1  ;5.7611e+07  ;-1.63e+07  ;8.757e+07  ;6.5234e+06  ;1.4669e+08
  ;  ;2  ;5.7615e+07  ;-5.7502e+07  ;6.4645e+07  ;6.5234e+06  ;1.4413e+08
  ;359  ;1  ;5.7615e+07  ;-5.7502e+07  ;6.4645e+07  ;6.5233e+06  ;1.4413e+08
  ;  ;2  ;5.7618e+07  ;-9.87e+07  ;4.1722e+07  ;6.5233e+06  ;1.6477e+08
  ;360  ;1  ;5.7618e+07  ;-9.87e+07  ;4.1722e+07  ;6.5234e+06  ;1.6477e+08
  ;  ;2  ;5.7621e+07  ;-1.399e+08  ;1.8804e+07  ;6.5234e+06  ;1.9878e+08
  ;361  ;1  ;5.7621e+07  ;-1.399e+08  ;1.8804e+07  ;6.5233e+06  ;1.9878e+08
  ;  ;2  ;5.7624e+07  ;-1.8109e+08  ;-4.1119e+06  ;6.5233e+06  ;2.3876e+08
  ;362  ;1  ;5.7624e+07  ;-1.8109e+08  ;-4.1116e+06  ;6.5234e+06  ;2.3876e+08
  ;  ;2  ;5.7627e+07  ;-2.2228e+08  ;-2.7023e+07  ;6.5234e+06  ;2.8154e+08
  ;363  ;1  ;5.7627e+07  ;-2.2228e+08  ;-2.7023e+07  ;6.5236e+06  ;2.8154e+08
  ;  ;2  ;5.7631e+07  ;-2.6347e+08  ;-4.993e+07  ;6.5236e+06  ;3.2579e+08
  ;364  ;1  ;5.7631e+07  ;-2.6347e+08  ;-4.9929e+07  ;6.5232e+06  ;3.2579e+08
  ;  ;2  ;5.7634e+07  ;-3.0465e+08  ;-7.2834e+07  ;6.5232e+06  ;3.7087e+08
Beam-36(Circuler tube 1X0.08(14_GAUGE)(1)[3])  ;  ;  ;  ;  ;  ;  ;
  ;365  ;1  ;4.1927e+07  ;2.2884e+07  ;-1.7621e+08  ;-2.213e+06  ;2.1962e+08
  ;  ;2  ;4.1927e+07  ;2.3105e+07  ;-1.6426e+08  ;-2.213e+06  ;2.078e+08
  ;366  ;1  ;4.0643e+07  ;2.1985e+07  ;-1.6426e+08  ;-4.1854e+06  ;2.0636e+08
  ;  ;2  ;4.0642e+07  ;2.2205e+07  ;-1.291e+08  ;-4.1854e+06  ;1.7164e+08
  ;367  ;1  ;3.8124e+07  ;2.0414e+07  ;-1.291e+08  ;-6.0498e+06  ;1.6883e+08
  ;  ;2  ;3.8123e+07  ;2.0635e+07  ;-7.1812e+07  ;-6.0498e+06  ;1.1284e+08
  ;368  ;1  ;3.4446e+07  ;1.822e+07  ;-7.1812e+07  ;-7.7494e+06  ;1.0853e+08
  ;  ;2  ;3.4445e+07  ;1.8441e+07  ;5.8653e+06  ;-7.7494e+06  ;5.3796e+07
  ;369  ;1  ;2.9721e+07  ;1.5469e+07  ;5.8653e+06  ;-9.2328e+06  ;4.6264e+07
  ;  ;2  ;2.972e+07  ;1.569e+07  ;1.0157e+08  ;-9.2328e+06  ;1.325e+08
  ;370  ;1  ;2.4092e+07  ;1.2245e+07  ;1.0157e+08  ;-1.0455e+07  ;1.264e+08
  ;  ;2  ;2.4091e+07  ;1.2465e+07  ;2.124e+08  ;-1.0455e+07  ;2.3685e+08
  ;371  ;1  ;-9.852e+06  ;-2.7306e+07  ;1.931e+08  ;-1.0055e+07  ;2.0488e+08
  ;  ;2  ;-9.852e+06  ;-2.7304e+07  ;1.9311e+08  ;-1.0055e+07  ;2.0488e+08
  ;372  ;1  ;-1.0348e+07  ;-2.8922e+07  ;1.9311e+08  ;-8.8525e+06  ;2.0561e+08
  ;  ;2  ;-1.0349e+07  ;-1.5493e+07  ;2.1031e+08  ;-8.8525e+06  ;2.2123e+08
  ;373  ;1  ;-1.1122e+07  ;-1.8331e+07  ;2.1031e+08  ;-7.373e+06  ;2.2223e+08
  ;  ;2  ;-1.1124e+07  ;-4.8999e+06  ;2.2149e+08  ;-7.373e+06  ;2.3267e+08
  ;374  ;1  ;-1.1559e+07  ;-7.3861e+06  ;2.2149e+08  ;-6.8355e+06  ;2.3318e+08
  ;  ;2  ;-1.1561e+07  ;6.0454e+06  ;2.263e+08  ;-6.8355e+06  ;2.3795e+08
Beam-37(Circuler tube 1X0.06(16_GAUGE)(2)[2])  ;  ;  ;  ;  ;  ;  ;
  ;375  ;1  ;10,282  ;-0  ;-3,219.1  ;-0  ;13,501
  ;  ;2  ;6,425.9  ;0  ;-1,191.5  ;0  ;7,617.4
  ;376  ;1  ;6,425.9  ;-0  ;-1,191.5  ;-0  ;7,617.4
  ;  ;2  ;2,569.5  ;0  ;836.1  ;0  ;3,405.6
Beam-38(Circuler tube 1X0.08(14_GAUGE)(2)[3])  ;  ;  ;  ;  ;  ;  ;
  ;377  ;1  ;2.7949e+05  ;2.9154e+06  ;-1.8983e+07  ;-4.9805e+06  ;1.9485e+07
  ;  ;2  ;2.7598e+05  ;3.2508e+06  ;-1.3506e+07  ;-4.9805e+06  ;1.4168e+07
  ;378  ;1  ;2.7598e+05  ;3.2509e+06  ;-1.3506e+07  ;-4.9805e+06  ;1.4168e+07
  ;  ;2  ;2.7247e+05  ;3.5904e+06  ;-8.0216e+06  ;-4.9805e+06  ;9.0609e+06
  ;379  ;1  ;1.5641e+06  ;3.6534e+07  ;2.5991e+07  ;1.069e+06  ;4.6401e+07
  ;  ;2  ;1.561e+06  ;2.886e+07  ;2.7694e+07  ;1.069e+06  ;4.1559e+07
  ;380  ;1  ;1.561e+06  ;2.886e+07  ;2.7695e+07  ;1.069e+06  ;4.1559e+07
  ;  ;2  ;1.5578e+06  ;2.1189e+07  ;2.9404e+07  ;1.069e+06  ;3.7801e+07
  ;381  ;1  ;1.5578e+06  ;2.1189e+07  ;2.9404e+07  ;1.069e+06  ;3.7801e+07
  ;  ;2  ;1.5546e+06  ;1.3522e+07  ;3.112e+07  ;1.069e+06  ;3.5485e+07
  ;382  ;1  ;1.5546e+06  ;1.3522e+07  ;3.112e+07  ;1.069e+06  ;3.5485e+07
  ;  ;2  ;1.5514e+06  ;5.8578e+06  ;3.2843e+07  ;1.069e+06  ;3.4913e+07
  ;383  ;1  ;1.5514e+06  ;5.8568e+06  ;3.2843e+07  ;1.069e+06  ;3.4913e+07
  ;  ;2  ;1.5482e+06  ;-1.8037e+06  ;3.4572e+07  ;1.069e+06  ;3.6167e+07
  ;384  ;1  ;1.5482e+06  ;-1.8028e+06  ;3.4572e+07  ;1.069e+06  ;3.6167e+07
  ;  ;2  ;1.545e+06  ;-9.4598e+06  ;3.6308e+07  ;1.069e+06  ;3.9065e+07
  ;385  ;1  ;1.545e+06  ;-9.4598e+06  ;3.6308e+07  ;1.069e+06  ;3.9065e+07
  ;  ;2  ;1.5418e+06  ;-1.7113e+07  ;3.805e+07  ;1.069e+06  ;4.3263e+07
  ;386  ;1  ;1.5418e+06  ;-1.7113e+07  ;3.805e+07  ;1.069e+06  ;4.3263e+07
  ;  ;2  ;1.5387e+06  ;-2.4764e+07  ;3.9799e+07  ;1.069e+06  ;4.8413e+07
  ;387  ;1  ;-2.4974e+06  ;-2.2491e+07  ;7.4595e+07  ;-4.5968e+06  ;8.0409e+07
  ;  ;2  ;-2.5002e+06  ;-2.5193e+07  ;-3.7178e+07  ;-4.5968e+06  ;4.741e+07
  ;388  ;1  ;-2.5002e+06  ;-2.5193e+07  ;-3.7178e+07  ;-4.5969e+06  ;4.741e+07
  ;  ;2  ;-2.5029e+06  ;-2.789e+07  ;-1.4895e+08  ;-4.5969e+06  ;1.5404e+08
  ;389  ;1  ;-2.5029e+06  ;-2.7892e+07  ;-1.4895e+08  ;-4.5967e+06  ;1.5404e+08
  ;  ;2  ;-2.5057e+06  ;-3.0589e+07  ;-2.6071e+08  ;-4.5967e+06  ;2.65e+08
  ;390  ;1  ;-2.5057e+06  ;-3.0589e+07  ;-2.6071e+08  ;-4.5967e+06  ;2.65e+08
  ;  ;2  ;-2.5085e+06  ;-3.3283e+07  ;-3.7247e+08  ;-4.5967e+06  ;3.7646e+08
  ;391  ;1  ;-2.5085e+06  ;-3.3283e+07  ;-3.7247e+08  ;-4.5967e+06  ;3.7646e+08
  ;  ;2  ;-2.5112e+06  ;-3.5974e+07  ;-4.8422e+08  ;-4.5967e+06  ;4.8807e+08
  ;392  ;1  ;9.2247e+06  ;-2.7427e+07  ;-6.2289e+08  ;-8.2662e+06  ;6.3272e+08
  ;  ;2  ;9.2214e+06  ;-4.3959e+07  ;-3.8869e+08  ;-8.2662e+06  ;4.0038e+08
  ;393  ;1  ;9.2214e+06  ;-4.3958e+07  ;-3.8869e+08  ;-8.2667e+06  ;4.0038e+08
  ;  ;2  ;9.2181e+06  ;-6.0488e+07  ;-1.5447e+08  ;-8.2667e+06  ;1.7511e+08
  ;394  ;1  ;9.2181e+06  ;-6.0488e+07  ;-1.5447e+08  ;-8.2665e+06  ;1.7511e+08
  ;  ;2  ;9.2148e+06  ;-7.7014e+07  ;7.9742e+07  ;-8.2665e+06  ;1.2008e+08
  ;395  ;1  ;9.2148e+06  ;-7.7014e+07  ;7.9742e+07  ;-8.2665e+06  ;1.2008e+08
  ;  ;2  ;9.2115e+06  ;-9.3536e+07  ;3.1397e+08  ;-8.2665e+06  ;3.3682e+08
  ;396  ;1  ;9.2115e+06  ;-9.3536e+07  ;3.1397e+08  ;-8.2664e+06  ;3.3682e+08
  ;  ;2  ;9.2082e+06  ;-1.1005e+08  ;5.482e+08  ;-8.2664e+06  ;5.6834e+08
Beam-39(Circuler tube 1X0.08(14_GAUGE)(1)[7])  ;  ;  ;  ;  ;  ;  ;
  ;397  ;1  ;-3.4106e+07  ;-2.3739e+08  ;-6.1913e+07  ;-2.0001e+07  ;2.7944e+08
  ;  ;2  ;-3.4103e+07  ;-1.0451e+08  ;3.63e+06  ;-2.0001e+07  ;1.3867e+08
  ;398  ;1  ;-3.4103e+07  ;-1.0451e+08  ;3.63e+06  ;-2.0001e+07  ;1.3867e+08
  ;  ;2  ;-3.4101e+07  ;2.8374e+07  ;6.917e+07  ;-2.0001e+07  ;1.0886e+08
  ;399  ;1  ;-3.4101e+07  ;2.8374e+07  ;6.917e+07  ;-2.0001e+07  ;1.0886e+08
  ;  ;2  ;-3.4098e+07  ;1.6126e+08  ;1.3471e+08  ;-2.0001e+07  ;2.4421e+08
  ;400  ;1  ;-3.4098e+07  ;1.6126e+08  ;1.3471e+08  ;-2.0001e+07  ;2.4421e+08
  ;  ;2  ;-3.4095e+07  ;2.9414e+08  ;2.0024e+08  ;-2.0001e+07  ;3.8992e+08
Beam-40(Circuler tube 1X0.06(16_GAUGE)(6)[2])  ;  ;  ;  ;  ;  ;  ;
  ;401  ;1  ;-2.5656e+08  ;-5.1859e+07  ;1.2776e+08  ;2.54e+06  ;3.9444e+08
  ;  ;2  ;-2.5656e+08  ;-4.8338e+07  ;1.1614e+08  ;2.54e+06  ;3.8236e+08
  ;402  ;1  ;-2.5656e+08  ;-4.8339e+07  ;1.1614e+08  ;2.5401e+06  ;3.8236e+08
  ;  ;2  ;-2.5656e+08  ;-4.4795e+07  ;1.0453e+08  ;2.5401e+06  ;3.7028e+08
  ;403  ;1  ;-2.5656e+08  ;-4.4795e+07  ;1.0453e+08  ;2.54e+06  ;3.7028e+08
  ;  ;2  ;-2.5656e+08  ;-4.1227e+07  ;9.2911e+07  ;2.54e+06  ;3.582e+08
  ;404  ;1  ;-2.5656e+08  ;-4.1227e+07  ;9.2911e+07  ;2.54e+06  ;3.582e+08
  ;  ;2  ;-2.5656e+08  ;-3.7635e+07  ;8.1296e+07  ;2.54e+06  ;3.4614e+08
  ;405  ;1  ;-2.5656e+08  ;-3.7635e+07  ;8.1296e+07  ;2.54e+06  ;3.4614e+08
  ;  ;2  ;-2.5656e+08  ;-3.4019e+07  ;6.968e+07  ;2.54e+06  ;3.341e+08
  ;406  ;1  ;-2.5656e+08  ;-3.402e+07  ;6.968e+07  ;2.5401e+06  ;3.341e+08
  ;  ;2  ;-2.5656e+08  ;-3.0382e+07  ;5.8064e+07  ;2.5401e+06  ;3.2209e+08
  ;407  ;1  ;-2.5656e+08  ;-3.0382e+07  ;5.8064e+07  ;2.5401e+06  ;3.2209e+08
  ;  ;2  ;-2.5656e+08  ;-2.6721e+07  ;4.6447e+07  ;2.5401e+06  ;3.1014e+08
  ;408  ;1  ;-2.5656e+08  ;-2.6721e+07  ;4.6447e+07  ;2.54e+06  ;3.1014e+08
  ;  ;2  ;-2.5656e+08  ;-2.3035e+07  ;3.4831e+07  ;2.54e+06  ;2.9832e+08
  ;409  ;1  ;-2.5656e+08  ;-2.3035e+07  ;3.4831e+07  ;2.54e+06  ;2.9832e+08
  ;  ;2  ;-2.5656e+08  ;-1.9326e+07  ;2.3217e+07  ;2.54e+06  ;2.8676e+08
  ;410  ;1  ;-2.5656e+08  ;-1.9326e+07  ;2.3217e+07  ;2.5401e+06  ;2.8676e+08
  ;  ;2  ;-2.5656e+08  ;-1.5594e+07  ;1.16e+07  ;2.5401e+06  ;2.7599e+08
  ;411  ;1  ;-2.5656e+08  ;-1.5594e+07  ;1.16e+07  ;2.54e+06  ;2.7599e+08
  ;  ;2  ;-2.5656e+08  ;-1.1837e+07  ;-15,810  ;2.54e+06  ;2.6839e+08
  ;412  ;1  ;-2.5656e+08  ;-1.1837e+07  ;-15,810  ;2.54e+06  ;2.6839e+08
  ;  ;2  ;-2.5656e+08  ;-8.0572e+06  ;-1.1632e+07  ;2.54e+06  ;2.7071e+08
  ;413  ;1  ;-2.5656e+08  ;-8.0572e+06  ;-1.1632e+07  ;2.54e+06  ;2.7071e+08
  ;  ;2  ;-2.5656e+08  ;-4.2535e+06  ;-2.3246e+07  ;2.54e+06  ;2.8019e+08
  ;414  ;1  ;-2.5656e+08  ;-4.2536e+06  ;-2.3246e+07  ;2.54e+06  ;2.8019e+08
  ;  ;2  ;-2.5656e+08  ;-4.2913e+05  ;-3.4863e+07  ;2.54e+06  ;2.9142e+08
  ;415  ;1  ;-2.5656e+08  ;-4.29e+05  ;-3.4863e+07  ;2.5401e+06  ;2.9142e+08
  ;  ;2  ;-2.5656e+08  ;3.4218e+06  ;-4.6479e+07  ;2.5401e+06  ;3.0316e+08
  ;416  ;1  ;-2.5656e+08  ;3.4218e+06  ;-4.6479e+07  ;2.5401e+06  ;3.0316e+08
  ;  ;2  ;-2.5656e+08  ;7.2961e+06  ;-5.8095e+07  ;2.5401e+06  ;3.1511e+08
  ;417  ;1  ;-2.5656e+08  ;7.2961e+06  ;-5.8095e+07  ;2.5401e+06  ;3.1511e+08
  ;  ;2  ;-2.5656e+08  ;1.1194e+07  ;-6.971e+07  ;2.5401e+06  ;3.2716e+08
  ;418  ;1  ;-2.5656e+08  ;1.1194e+07  ;-6.971e+07  ;2.5401e+06  ;3.2716e+08
  ;  ;2  ;-2.5656e+08  ;1.5115e+07  ;-8.1325e+07  ;2.5401e+06  ;3.3927e+08
  ;419  ;1  ;-2.5656e+08  ;1.5115e+07  ;-8.1325e+07  ;2.54e+06  ;3.3927e+08
  ;  ;2  ;-2.5656e+08  ;1.9058e+07  ;-9.2942e+07  ;2.54e+06  ;3.5143e+08
  ;420  ;1  ;-2.5656e+08  ;1.9059e+07  ;-9.2942e+07  ;2.5401e+06  ;3.5143e+08
  ;  ;2  ;-2.5656e+08  ;2.3027e+07  ;-1.0456e+08  ;2.5401e+06  ;3.6362e+08
  ;421  ;1  ;-2.5656e+08  ;2.3027e+07  ;-1.0456e+08  ;2.5401e+06  ;3.6362e+08
  ;  ;2  ;-2.5656e+08  ;2.7019e+07  ;-1.1617e+08  ;2.5401e+06  ;3.7583e+08
  ;422  ;1  ;-2.5656e+08  ;2.7019e+07  ;-1.1617e+08  ;2.54e+06  ;3.7583e+08
  ;  ;2  ;-2.5656e+08  ;3.1033e+07  ;-1.2779e+08  ;2.54e+06  ;3.8806e+08
Beam-41(Circuler tube 1X0.06(16_GAUGE)(56)[13])  ;  ;  ;  ;  ;  ;  ;
  ;423  ;1  ;-3.506e+08  ;-5.4373e+07  ;2.9605e+08  ;2.269e+07  ;6.5161e+08
  ;  ;2  ;-3.506e+08  ;-2.3693e+07  ;1.6599e+08  ;2.269e+07  ;5.1827e+08
  ;424  ;1  ;-3.506e+08  ;-2.3693e+07  ;1.6599e+08  ;2.269e+07  ;5.1827e+08
  ;  ;2  ;-3.506e+08  ;7.0112e+06  ;3.5923e+07  ;2.269e+07  ;3.8721e+08
  ;425  ;1  ;-3.506e+08  ;7.0112e+06  ;3.5923e+07  ;2.269e+07  ;3.8721e+08
  ;  ;2  ;-3.506e+08  ;3.7735e+07  ;-9.4141e+07  ;2.269e+07  ;4.5203e+08
  ;426  ;1  ;-3.506e+08  ;3.7735e+07  ;-9.4141e+07  ;2.269e+07  ;4.5203e+08
  ;  ;2  ;-3.506e+08  ;6.8481e+07  ;-2.242e+08  ;2.269e+07  ;5.8503e+08
  ;427  ;1  ;-3.506e+08  ;6.8481e+07  ;-2.242e+08  ;2.269e+07  ;5.8503e+08
  ;  ;2  ;-3.506e+08  ;9.9249e+07  ;-3.5427e+08  ;2.269e+07  ;7.1851e+08
Beam-42(Circuler tube 1X0.06(16_GAUGE)(2)[6])  ;  ;  ;  ;  ;  ;  ;
  ;428  ;1  ;2,567.9  ;-0  ;835.26  ;-0  ;3,403.1
  ;  ;2  ;6,424.3  ;0  ;-1,188  ;0  ;7,612.3
  ;429  ;1  ;6,424.3  ;-0  ;-1,188  ;-0  ;7,612.3
  ;  ;2  ;10,281  ;0  ;-3,211.3  ;0  ;13,492
Beam-43(Circuler tube 1X0.06(16_GAUGE)(56)[5])  ;  ;  ;  ;  ;  ;  ;
  ;430  ;1  ;-1.332e+08  ;-1.6797e+08  ;1.073e+07  ;3.23e+07  ;3.0151e+08
  ;  ;2  ;-1.332e+08  ;-1.3229e+08  ;1.3894e+07  ;3.23e+07  ;2.6621e+08
  ;431  ;1  ;-1.332e+08  ;-1.3229e+08  ;1.3894e+07  ;3.23e+07  ;2.6621e+08
  ;  ;2  ;-1.332e+08  ;-9.6606e+07  ;1.708e+07  ;3.23e+07  ;2.313e+08
  ;432  ;1  ;-1.332e+08  ;-9.6606e+07  ;1.708e+07  ;3.23e+07  ;2.313e+08
  ;  ;2  ;-1.332e+08  ;-6.0927e+07  ;2.0289e+07  ;3.23e+07  ;1.9741e+08
  ;433  ;1  ;-1.332e+08  ;-6.0927e+07  ;2.0289e+07  ;3.23e+07  ;1.9741e+08
  ;  ;2  ;-1.3319e+08  ;-2.5249e+07  ;2.3521e+07  ;3.23e+07  ;1.677e+08
  ;434  ;1  ;-1.3319e+08  ;-2.5249e+07  ;2.3521e+07  ;3.23e+07  ;1.677e+08
  ;  ;2  ;-1.3319e+08  ;1.0425e+07  ;2.6775e+07  ;3.23e+07  ;1.6193e+08
  ;435  ;1  ;-1.3319e+08  ;1.0425e+07  ;2.6775e+07  ;3.23e+07  ;1.6193e+08
  ;  ;2  ;-1.3319e+08  ;4.6098e+07  ;3.0051e+07  ;3.23e+07  ;1.8822e+08
  ;436  ;1  ;-1.3319e+08  ;4.6098e+07  ;3.0051e+07  ;3.23e+07  ;1.8822e+08
  ;  ;2  ;-1.3319e+08  ;8.1768e+07  ;3.335e+07  ;3.23e+07  ;2.215e+08
  ;437  ;1  ;-1.3319e+08  ;8.1768e+07  ;3.335e+07  ;3.23e+07  ;2.215e+08
  ;  ;2  ;-1.3319e+08  ;1.1744e+08  ;3.6672e+07  ;3.23e+07  ;2.5622e+08
  ;438  ;1  ;-1.3319e+08  ;1.1744e+08  ;3.6672e+07  ;3.23e+07  ;2.5622e+08
  ;  ;2  ;-1.3319e+08  ;1.531e+08  ;4.0016e+07  ;3.23e+07  ;2.9143e+08
  ;439  ;1  ;-1.3319e+08  ;1.531e+08  ;4.0016e+07  ;3.23e+07  ;2.9143e+08
  ;  ;2  ;-1.3319e+08  ;1.8877e+08  ;4.3382e+07  ;3.23e+07  ;3.2687e+08
Beam-44(Circuler tube 1X0.06(16_GAUGE)(1)[2])  ;  ;  ;  ;  ;  ;  ;
  ;440  ;1  ;-9.4875e+07  ;-1.2823e+08  ;8.9705e+07  ;4.9946e+06  ;2.5137e+08
  ;  ;2  ;-9.4875e+07  ;-1.2944e+08  ;7.7875e+07  ;4.9946e+06  ;2.4594e+08
  ;441  ;1  ;-9.2106e+07  ;-1.2574e+08  ;7.7875e+07  ;1.6158e+07  ;2.4001e+08
  ;  ;2  ;-9.2106e+07  ;-1.2696e+08  ;4.0738e+07  ;1.6158e+07  ;2.2544e+08
  ;442  ;1  ;-8.6538e+07  ;-1.1942e+08  ;4.0738e+07  ;2.6935e+07  ;2.1271e+08
  ;  ;2  ;-8.6539e+07  ;-1.2063e+08  ;-2.0576e+07  ;2.6935e+07  ;2.0891e+08
  ;443  ;1  ;-7.8342e+07  ;-1.0944e+08  ;-2.0576e+07  ;3.6999e+07  ;1.897e+08
  ;  ;2  ;-7.8342e+07  ;-1.1066e+08  ;-1.0421e+08  ;3.6999e+07  ;2.3034e+08
  ;444  ;1  ;-7.0295e+07  ;-9.9612e+07  ;-1.0421e+08  ;4.4155e+07  ;2.1445e+08
  ;  ;2  ;-7.0295e+07  ;-1.0029e+08  ;-1.596e+08  ;4.4155e+07  ;2.5879e+08
  ;445  ;1  ;2.0874e+07  ;-1.5601e+07  ;-5.2546e+07  ;-1.9341e+07  ;7.5686e+07
  ;  ;2  ;2.0873e+07  ;-1.3866e+07  ;-6.2928e+07  ;-1.9341e+07  ;8.5311e+07
  ;446  ;1  ;2.261e+07  ;-1.8613e+07  ;-6.2928e+07  ;-1.8317e+07  ;8.8233e+07
  ;  ;2  ;2.261e+07  ;-1.4696e+07  ;-8.2128e+07  ;-1.8317e+07  ;1.0604e+08
  ;447  ;1  ;2.4421e+07  ;-2.0834e+07  ;-8.2128e+07  ;-1.6763e+07  ;1.0915e+08
  ;  ;2  ;2.4421e+07  ;-1.6917e+07  ;-9.4961e+07  ;-1.6763e+07  ;1.2088e+08
  ;448  ;1  ;2.549e+07  ;-2.2482e+07  ;-9.4961e+07  ;-1.5039e+07  ;1.2308e+08
  ;  ;2  ;2.549e+07  ;-1.8565e+07  ;-1.0104e+08  ;-1.5039e+07  ;1.2822e+08
  ;449  ;1  ;2.5785e+07  ;-2.3506e+07  ;-1.0104e+08  ;-1.3199e+07  ;1.2952e+08
  ;  ;2  ;2.5784e+07  ;-1.9589e+07  ;-1.0018e+08  ;-1.3199e+07  ;1.2786e+08
Beam-45(Circuler tube 1X0.06(16_GAUGE)(6)[1])  ;  ;  ;  ;  ;  ;  ;
  ;450  ;1  ;-3.1903e+08  ;2.949e+07  ;4.0737e+07  ;-2.273e+07  ;3.6932e+08
